Year,Age,E_F,E_M,E_Tot,D_F,D_M,D_Tot,m_F,m_M,m_Tot
1939,48,264711.57,209625.61,474337.18,2137.12,2834.36,4971.48,0.008073390974183713,0.013521057851662306,0.010480898840778198
1939,49,265738.46,209317.02,475055.49,2229.12,3102.39,5331.51,0.008388398126488728,0.0148214894326319,0.01122292050556031
1939,50,262849.9,207036.93,469886.83,2314.13,3191.4,5505.53,0.0088039980232064,0.015414641242989838,0.011716714852382647
1939,51,260831.07,206601.78,467432.85,2488.14,3351.43,5839.57,0.009539277663508415,0.01622168986152975,0.012492853251541905
1939,52,255724.96,204468.9,460193.87,2486.14,3663.46,6149.6,0.009721929372869977,0.017916954607766756,0.013363063701826364
1939,53,255954.33,204685.21,460639.54,2750.16,3687.47,6437.63,0.010744729342926139,0.01801532216226077,0.013975417742037517
1939,54,252216.8,199921.15,452137.95,2815.16,3961.5,6776.66,0.011161667264036336,0.019815312186829658,0.01498803628405888
1939,55,243799.34,193374.67,437174.01,3013.17,4136.53,7149.7,0.012359221317006027,0.02139127115252478,0.01635435738734789
1939,56,241876.43,191018.18,432894.61,3205.18,4281.54,7486.72,0.013251311837205468,0.022414306324141504,0.01729455582734098
1939,57,238284.39,189102.86,427387.25,3320.19,4613.59,7933.78,0.013933728516584741,0.024397251316029808,0.018563445680702922
1939,58,232361.09,183586.04,415947.13,3385.2,4688.59,8073.79,0.014568704252506304,0.025538924419307697,0.01941061595977354
1939,59,230613.43,185277.87,415891.31,3731.21,5127.65,8858.86,0.016179500040392272,0.027675458488377484,0.021300901911126734
1939,60,223864.18,184463.77,408327.96,4059.23,5680.72,9739.95,0.018132556981648427,0.03079585763643452,0.02385325266484323
1939,61,220671.31,182339.88,403011.2,4299.25,5893.74,10192.99,0.01948259608374102,0.0323228248258143,0.025292076249990074
1939,62,218251.52,181439.04,399690.56,4612.26,6323.81,10936.07,0.021132773783202063,0.03485363458713186,0.027361341733965396
1939,63,218129.13,179976.56,398105.68,4870.28,6584.84,11455.12,0.02232750848087094,0.03658720891209389,0.028774068232334693
1939,64,207110.47,172849.33,379959.8,5258.3,6976.89,12235.19,0.025388866144719774,0.04036399793970854,0.03220127497698441
1939,65,193644.93,161681.3,355326.23,5454.31,7019.89,12474.2,0.02816655204967153,0.043418069993252165,0.03510633031510227
1939,66,191734.63,159231.95,350966.58,5884.34,7352.93,13237.27,0.03069002193291843,0.04617747882884057,0.037716611080177494
1939,67,166897.28,136659.61,303556.89,5566.31,6727.85,12294.16,0.033351711903273684,0.04923071271753228,0.04050034904495167
1939,68,165782.14,129906.07,295688.21,6003.34,6891.87,12895.21,0.03621222406707984,0.05305271724408259,0.043610835886895856
1939,69,164070.69,128492.15,292562.83,6723.38,7764.99,14488.37,0.040978556255233646,0.06043162948086712,0.04952225133999422
1939,70,147700.7,113725.68,261426.38,6875.39,7694.97,14570.36,0.04654947471474407,0.06766255431490936,0.05573408467806501
1939,71,141534.64,108969.42,250504.06,7190.41,7902.0,15092.41,0.05080318146850834,0.07251575717297569,0.06024816523931788
1939,72,138560.95,104757.28,243318.23,7654.43,8458.07,16112.5,0.05524233198458873,0.08073968701745597,0.06621986359180732
1939,73,131036.92,94195.94,225232.85,8000.46,8318.05,16318.51,0.06105500648214259,0.08830582294735845,0.07245173161907777
1939,74,120557.4,85381.37,205938.76,8137.46,8036.02,16173.48,0.06749863550474712,0.09411912692429275,0.0785353859564853
1939,75,114342.63,78759.45,193102.08,8846.5,8197.03,17043.53,0.07736834459728624,0.10407678062759454,0.08826176289763425
1939,76,101748.9,69877.02,171625.92,8971.51,8109.02,17080.53,0.08817304167416061,0.11604702089470902,0.09952185544001743
1939,77,90488.81,61128.73,151617.54,8738.5,7693.97,16432.47,0.09656995157743814,0.1258650392376874,0.10838106198003213
1939,78,84829.44,54894.08,139723.52,8728.5,7494.95,16223.45,0.10289470259381649,0.1365347593037355,0.11611108852682785
1939,79,74352.5,48386.67,122739.16,8825.5,7296.93,16122.43,0.11869809354090313,0.15080455009613186,0.13135522517833753
1939,80,65704.77,40966.06,106670.83,8338.47,6659.84,14998.31,0.1269081377196815,0.16256969794019735,0.14060366831307114
1939,81,54277.2,32618.48,86895.68,7527.43,5626.71,13154.14,0.13868493584783298,0.17250068059578497,0.15137852652744072
1939,82,46482.62,26934.56,73417.18,7174.41,5227.67,12402.08,0.15434607601722966,0.19408781877261036,0.1689261287344461
1939,83,38946.89,21750.8,60697.69,6607.37,4512.57,11119.94,0.16965077314260524,0.207466851793957,0.18320202959947898
1939,84,31736.74,16883.11,48619.85,5830.33,3771.47,9601.8,0.18370916483545568,0.2233871603039961,0.1974872402938306
1939,85,26387.26,13669.43,40056.68,5384.31,3431.43,8815.74,0.20404960575671746,0.25102948696470884,0.2200816443100127
1939,86,21953.94,10964.26,32918.2,4823.27,2953.37,7776.64,0.21969951635105137,0.2693633678880289,0.23624134977003605
1939,87,17559.76,8396.64,25956.41,4157.24,2464.31,6621.55,0.23674811045253466,0.2934876331484975,0.25510268947053927
1939,88,13636.29,6125.15,19761.44,3577.21,1958.25,5535.46,0.26233014991614284,0.31970645616842036,0.280114202203888
1939,89,10058.56,4180.05,14238.61,2836.16,1383.18,4219.34,0.2819648140489295,0.3309003480819607,0.296330891849696
1939,90,7033.34,2775.59,9808.93,2244.12,1087.14,3331.26,0.3190688918778276,0.3916788862908427,0.3396150242687021
1939,91,4742.79,1829.93,6572.71,1557.09,681.08,2238.17,0.32830675614986116,0.3721891001295132,0.3405246846430164
1939,92,3202.86,1241.17,4444.03,1140.06,494.06,1634.12,0.3559506191341488,0.39805989509897916,0.3677112890777065
1939,93,2256.78,868.92,3125.7,895.05,362.04,1257.09,0.39660489724297443,0.4166551581273305,0.40217871196851906
1939,94,1510.4,539.43,2049.83,672.04,257.03,929.07,0.4449417372881355,0.47648443727638434,0.45324246400921053
1939,95,916.98,308.02,1225.0,457.02,144.02,601.04,0.4983969116011254,0.46756704110122727,0.49064489795918365
1939,96,567.4,184.97,752.37,276.02,90.02,366.04,0.48646457525555165,0.48667351462399305,0.48651594295359996
1939,97,348.6,114.84,463.44,181.01,48.0,229.01,0.5192484222604704,0.4179728317659352,0.4941524253409287
1939,98,222.33,64.41,286.74,125.0,51.0,176.0,0.5622273197499212,0.7918025151374011,0.6137964706702936
1940,0,265965.67,275961.88,541927.55,21986.69,29531.15,51517.84,0.0826673983901757,0.10701170031165175,0.09506407267908781
1940,1,266068.45,269374.15,535442.6,3908.79,4695.84,8604.63,0.014690918821829494,0.017432407675346723,0.01607012591078857
1940,2,267910.37,271433.63,539344.01,1355.74,1638.23,2993.97,0.005060423752914081,0.006035471728392683,0.00555113238394916
1940,3,271989.34,273235.96,545225.3,997.76,1125.27,2123.03,0.0036683790622088347,0.004118308585736665,0.0038938581903664414
1940,4,277632.89,277041.06,554673.94,753.08,815.09,1568.17,0.0027125028306264434,0.002942127062320654,0.002827192494386883
1940,5,286882.17,285925.26,572807.43,667.85,771.93,1439.78,0.0023279592454281844,0.0026997614691335768,0.0025135497980534223
1940,6,291113.68,291173.67,582287.35,585.61,690.62,1276.23,0.002011619653188404,0.0023718490755019164,0.002191752920615569
1940,7,300204.43,300854.51,601058.94,547.52,648.46,1195.98,0.0018238238522995812,0.00215539398096442,0.001989788222765641
1940,8,310817.21,311195.49,622012.69,510.41,602.29,1112.7,0.0016421548858250158,0.001935407225856647,0.0017888702560071566
1940,9,318341.57,317713.0,636054.57,483.33,606.3,1089.63,0.0015182748517575005,0.0019083260678662817,0.0017131077291056963
1940,10,313069.31,313882.34,626951.65,461.28,547.08,1008.36,0.0014734117502606691,0.001742946098847103,0.0016083536904321091
1940,11,311899.66,313580.89,625480.55,430.19,544.06,974.25,0.0013792576753690596,0.001734990930091435,0.0015576023906738587
1940,12,316089.63,316681.33,632770.96,470.3,571.17,1041.47,0.001487869121173004,0.0018036112201499214,0.0016458877948507626
1940,13,318690.5,318515.17,637205.68,519.43,626.38,1145.81,0.0016298885595899468,0.001966562534525436,0.0017981792001602996
1940,14,322287.68,322660.74,644948.42,592.64,662.52,1255.16,0.0018388540325215037,0.0020533021773891675,0.0019461401269887599
1940,15,322817.42,323187.25,646004.67,745.05,814.09,1559.14,0.0023079609520452768,0.0025189421921811583,0.0024135119642401345
1940,16,319926.68,318986.41,638913.09,770.13,1039.95,1810.08,0.002407207801487516,0.0032601702373464755,0.0028330613792871264
1940,17,324011.04,322786.04,646797.07,862.38,1162.41,2024.79,0.0026615759759297092,0.0036011780435114236,0.003130487279418257
1940,18,336050.51,334923.43,670973.94,1055.91,1302.95,2358.86,0.003142116939504124,0.0038902921781256094,0.0035155761787112037
1940,19,344156.13,342543.1,686699.24,1201.32,1514.75,2716.07,0.003490625025333705,0.00442207126636035,0.003955254122605408
1940,20,291834.0,289983.16,581817.16,1097.03,1186.5,2283.53,0.0037590890711843034,0.00409161690630587,0.0039248240804722915
1940,21,183595.72,145446.84,329042.55,691.91,619.35,1311.26,0.0037686608380631094,0.004258256831155631,0.0039850773099102225
1940,22,175864.59,125074.12,300938.71,729.01,616.34,1345.35,0.004145291556418493,0.004927798012890277,0.004470511620123578
1940,23,159017.02,113440.71,272457.74,686.9,595.26,1282.16,0.0043196633920067175,0.00524732258816081,0.004705904115625418
1940,24,155898.29,123882.14,279780.43,678.88,642.44,1321.32,0.004354634037358588,0.005185896853251002,0.0047227034428390866
1940,25,261772.01,213637.07,475409.09,1052.91,1018.87,2071.78,0.00402224057491861,0.004769162954725039,0.004357888907845662
1940,26,298991.45,248963.76,547955.21,1225.39,1231.68,2457.07,0.004098411509760563,0.004947226054105224,0.004484070878712879
1940,27,302821.4,256109.29,558930.69,1277.52,1281.87,2559.39,0.004218724304160802,0.005005167910933648,0.004579082962862534
1940,28,292462.28,251077.21,543539.5,1271.51,1308.97,2580.48,0.004347603390085039,0.005213416223638936,0.004747548246263611
1940,29,298885.55,257638.98,556524.53,1236.41,1442.48,2678.89,0.004136733943812272,0.005598842224883827,0.004813606329266384
1940,30,305964.97,263201.25,569166.23,1316.64,1536.84,2853.48,0.004303237720318114,0.005839030019804237,0.005013438692594253
1940,31,307735.49,272646.27,580381.76,1393.85,1617.14,3010.99,0.004529376835931403,0.0059312749813155334,0.005187947326256427
1940,32,306743.35,275871.01,582614.36,1399.86,1648.26,3048.12,0.004563619716613254,0.005974748850921305,0.005231796895634361
1940,33,308782.32,279114.74,587897.06,1368.78,1727.56,3096.34,0.004432831517037633,0.006189425897034317,0.005266806403148197
1940,34,308671.4,285329.62,594001.02,1445.99,1988.55,3434.54,0.0046845609926932,0.0069693079884240545,0.005782043943291545
1940,35,309639.37,285517.62,595157.0,1447.99,2147.15,3595.14,0.004676375617222061,0.007520201380216044,0.006040658179270343
1940,36,308567.07,284735.45,593302.52,1503.15,2081.9,3585.05,0.004871388252803516,0.007311699333539256,0.006042532905472912
1940,37,310837.57,296070.66,606908.23,1582.37,2423.2,4005.57,0.005090665198547267,0.008184532705807459,0.006599959931339208
1940,38,312447.49,297126.93,609574.43,1649.55,2504.51,4154.06,0.005279447116057805,0.008429091230471773,0.006814688732924706
1940,39,310640.39,293360.93,604001.32,1645.54,2771.53,4417.07,0.00529725062474973,0.009447508909928804,0.0073130138192413225
1940,40,305517.03,293440.82,598957.86,1764.87,2988.35,4753.22,0.005776666524939705,0.010183825140619494,0.007935817053974382
1940,41,295967.78,274763.91,570731.69,1713.73,2787.59,4501.32,0.005790258655857742,0.010145400827932607,0.007886928444432445
1940,42,296649.55,265575.5,562225.05,1801.97,2984.33,4786.3,0.0060744066525636065,0.01123721879465538,0.008513139000121036
1940,43,297420.82,253946.4,551367.22,1906.26,3031.51,4937.77,0.006409302482590156,0.011937597855295448,0.008955501562098669
1940,44,287290.97,231060.39,518351.36,2043.64,3027.5,5071.14,0.007113484980053499,0.013102635202857572,0.009783209597443712
1940,45,280322.88,212698.01,493020.89,2057.68,3016.45,5074.13,0.007340392621536992,0.01418184401443154,0.010291916839466985
1940,46,277675.84,209623.06,487298.89,2127.87,2979.31,5107.18,0.007663144190002269,0.014212701598764945,0.01048059025950172
1940,47,271153.34,206596.06,477749.4,2176.01,3036.53,5212.54,0.008025016398470327,0.014697908566116896,0.010910615481673026
1940,48,263729.54,203664.91,467394.45,2372.55,3186.1,5558.65,0.008996148099299004,0.01564383378560401,0.011892845539779087
1940,49,260823.5,203844.78,464668.28,2479.84,3535.43,6015.27,0.009507732240384781,0.017343735758158733,0.012945299386478457
1940,50,261934.71,203592.61,465527.32,2576.11,3749.24,6325.35,0.009834931766011462,0.01841540319169738,0.013587494714595912
1940,51,258897.67,201610.85,460508.52,2668.36,3744.22,6412.58,0.010306620372442904,0.018571520332363062,0.013924997522304255
1940,52,257651.18,200946.04,458597.22,2876.95,4155.78,7032.73,0.011166065686173066,0.02068107438195846,0.015335308835932324
1940,53,251927.85,198461.08,450388.93,3046.41,4288.29,7334.7,0.012092390738062503,0.021607712706189042,0.016285258165648075
1940,54,251791.19,198162.53,449953.72,3333.2,4617.54,7950.74,0.013237953242128923,0.023301781623397723,0.017670128385648194
1940,55,248259.11,193626.43,441885.54,3531.75,4835.37,8367.12,0.014226064050580058,0.02497267547617337,0.01893503915063616
1940,56,240054.17,187036.31,427090.48,3578.88,4807.26,8386.14,0.014908634996842588,0.025702282086296508,0.019635511426056605
1940,57,237762.07,184456.68,422218.75,3858.65,5112.42,8971.07,0.016229039392195735,0.027716101146350463,0.021247445784915994
1940,58,234082.9,182219.84,416302.74,3965.95,5544.06,9510.01,0.016942501993951715,0.030425117264947663,0.02284397647731072
1940,59,228337.74,176406.71,404744.45,4258.76,5738.79,9997.55,0.018651143696175675,0.032531585674944,0.02470089460151955
1940,60,225156.32,177699.4,402855.72,4560.59,6102.17,10662.76,0.020255216464721042,0.0343398458295301,0.026467937454133707
1940,61,218727.27,176191.84,394919.11,4944.65,6516.74,11461.39,0.022606463291019906,0.03698661640629895,0.029022120504626884
1940,62,215642.61,174267.43,389910.04,5305.64,6873.11,12178.75,0.024603857280339914,0.03944001469465637,0.031234768922595583
1940,63,212416.09,172989.59,385405.68,5742.85,7619.94,13362.79,0.027035852133423605,0.044048546505023795,0.03467201106117585
1940,64,211562.28,172359.93,383922.21,6233.2,8010.42,14243.62,0.029462718968617657,0.04647495505480886,0.03710027612104025
1940,65,200649.05,166400.84,367049.89,6674.42,8251.34,14925.76,0.0332641495187742,0.04958712948804826,0.040664117894164194
1940,66,187128.03,155193.24,342321.27,6772.69,8484.23,15256.92,0.036192814085628966,0.05466881160545395,0.04456900969080887
1940,67,184722.9,152519.26,337242.16,7556.86,9084.5,16641.36,0.040909167190424145,0.05956296929318959,0.049345431781127255
1940,68,159924.28,129927.43,289851.71,6990.29,8073.67,15063.96,0.04370999825667497,0.06213984221807513,0.05197126489265838
1940,69,157640.12,123476.69,281116.81,7483.66,8796.41,16280.07,0.0474730671354475,0.07123943798623043,0.05791211845353538
1940,70,156819.21,119953.32,276772.53,8595.73,9578.37,18174.1,0.05481299134206836,0.07985081196585472,0.06566439234413905
1940,71,142566.66,108633.93,251200.59,8461.36,9072.46,17533.82,0.059350201512752,0.08351405495502187,0.06980007491224444
1940,72,136321.5,103621.69,239943.19,8841.41,9249.13,18090.54,0.06485704749434242,0.08925862915379974,0.07539509664766898
1940,73,131510.76,94793.69,226304.45,9667.69,9742.0,19409.69,0.07351253996250953,0.10277055360963372,0.0857680438895479
1940,74,122691.83,85075.6,207767.44,10063.77,9628.57,19692.34,0.08202477703690621,0.11317663348833272,0.0947806836335857
1940,75,114856.58,77431.38,192287.96,10207.18,9684.78,19891.96,0.0888689180889767,0.12507564762503265,0.10344880667515532
1940,76,102298.74,68783.29,171082.04,10742.65,9439.85,20182.5,0.10501253485624554,0.13724045476742971,0.11796971792012767
1940,77,91203.38,59922.23,151125.61,10882.04,9129.67,20011.71,0.11931619200955053,0.15235864886870865,0.13241772853720823
1940,78,83113.38,52769.58,135882.96,10389.67,8785.36,19175.03,0.12500598579915773,0.1664853121817532,0.1411143089611825
1940,79,76364.29,48074.59,124438.88,10766.71,8496.27,19262.98,0.14099142413292914,0.17673099240159929,0.1547987252858592
1940,80,67880.18,41640.87,109521.05,10730.62,8508.31,19238.93,0.1580817846976835,0.20432594227738274,0.17566422162680143
1940,81,56446.03,33849.48,90295.51,9728.85,7294.71,17023.56,0.17235667415405478,0.21550434452759687,0.1885316335219769
1940,82,45927.04,26419.22,72346.26,8601.74,6304.95,14906.69,0.1872914082858377,0.23865011911782405,0.2060464493948962
1940,83,38669.69,21418.58,60088.26,8163.53,5680.57,13844.1,0.2111092693010986,0.2652169284798525,0.23039608735550005
1940,84,31769.94,16944.75,48714.69,7369.34,4744.01,12113.35,0.23195951896667102,0.2799693120287995,0.24865908004341195
1940,85,25368.59,12837.82,38206.41,6386.63,3943.98,10330.61,0.2517534478660422,0.30721571107867224,0.27038944512190494
1940,86,20674.21,10138.19,30812.4,5848.14,3478.21,9326.35,0.28287126811616986,0.343079977786962,0.30268171255728216
1940,87,16793.63,7916.13,24709.76,5243.47,3057.61,8301.08,0.3122296966171102,0.3862506047778397,0.33594336812660264
1940,88,13075.5,5844.55,18920.05,4465.32,2342.9,6808.22,0.34150281059997706,0.40086918582268954,0.35984154375913385
1940,89,9830.89,4163.62,13994.5,3729.3,1920.3,5649.6,0.3793451050718704,0.4612092361935047,0.4037014541426989
1940,90,7048.83,2712.22,9761.05,2875.94,1291.91,4167.85,0.40800246282007085,0.4763293538134813,0.42698787527981114
1940,91,4771.23,1758.69,6529.92,2122.86,910.46,3033.32,0.4449292949616766,0.5176921458585652,0.46452636479466825
1940,92,3113.74,1137.19,4250.93,1561.31,631.4,2192.71,0.5014259379395839,0.555228238025308,0.5158188913955299
