Year,Age,E_F,E_H,E_Tot,D_F,D_H,D_Tot,m_F,m_H,m_Tot
2015,1,366197.79,381499.39,747697.17,86,110,196,0.00023484576463446162,0.0002883359787285636,0.00026213821298802026
2015,2,368732.16,387225.1,755957.25,44,74,118,0.0001193278069371546,0.00019110331432544016,0.00015609348279945726
2015,3,376256.91,393708.28,769965.19,51,62,113,0.00013554568340020653,0.00015747700302366004,0.0001467598814434715
2015,4,386854.34,402806.58,789660.92,32,45,77,8.271847228080729e-05,0.00011171614922477185,9.75102072925174e-05
2015,5,389970.06,408059.35,798029.41,27,37,64,6.923608443171253e-05,9.067308468731326e-05,8.019754560173415e-05
2015,6,388438.56,407205.69,795644.25,32,36,68,8.238111067037217e-05,8.840740904185302e-05,8.546533202495965e-05
2015,7,390693.83,409877.36,800571.19,26,37,63,6.654827387471155e-05,9.027090444810125e-05,7.869381360076173e-05
2015,8,392983.74,411870.33,804854.08,25,44,69,6.361586359781706e-05,0.00010682973935024646,8.572982570952489e-05
2015,9,391183.71,409418.31,800602.02,24,33,57,6.135224802689253e-05,8.060215968357643e-05,7.119642291184826e-05
2015,10,388378.19,405820.56,794198.75,27,23,50,6.951986670518239e-05,5.667529511072578e-05,6.295653323554086e-05
2015,11,382983.12,400097.29,783080.41,22,37,59,5.7443784989792765e-05,9.247750715832142e-05,7.534347590179149e-05
2015,12,385541.0,403512.99,789053.99,31,39,70,8.040649373218413e-05,9.665116357220619e-05,8.871382806137258e-05
2015,13,388029.95,407289.88,795319.83,32,57,89,8.246786105041633e-05,0.00013994946302127616,0.00011190466607628783
2015,14,397016.32,417690.55,814706.87,41,64,105,0.00010327031392563408,0.00015322348087597385,0.00012888071018721126
2015,15,391060.4,412400.8,803461.2,57,92,149,0.00014575753515313746,0.00022308395134054056,0.00018544766069599877
2015,16,381666.23,401755.62,783421.85,60,117,177,0.00015720542003414868,0.0002912218129020821,0.0002259319165019459
2015,17,375771.37,395314.47,771085.83,47,122,169,0.0001250760535588435,0.00030861506283845366,0.00021917145073201515
2015,18,373051.59,391491.13,764542.72,80,170,250,0.00021444755134269764,0.0004342371690515696,0.0003269928461289907
2015,19,372134.5,388727.62,760862.12,70,204,274,0.00018810403227865195,0.0005247890540939694,0.00036011780951849723
2015,20,361341.4,374436.36,735777.76,82,198,280,0.00022693220317406197,0.0005287947997357949,0.000380549692070062
2015,21,352665.07,363998.96,716664.03,78,239,317,0.00022117302402531672,0.0006565952825799283,0.0004423272087480098
2015,22,358957.49,368776.39,727733.88,64,193,257,0.00017829409270718938,0.0005233523762190957,0.00035315107220238254
2015,23,370224.29,375996.8,746221.09,82,224,306,0.00022148735837942995,0.0005957497510617112,0.00041006613736955627
2015,24,375207.87,377272.11,752479.98,88,243,331,0.00023453665830623435,0.0006440974393787021,0.0004398788124569108
2015,25,379892.03,377030.79,756922.82,93,240,333,0.0002448063993340423,0.000636552786577457,0.00043993917371919114
2015,26,384190.75,376151.71,760342.46,81,266,347,0.00021083276991962978,0.0007071614801378943,0.0004563733031560542
2015,27,386290.08,376387.35,762677.43,93,262,355,0.00024075171694805104,0.0006960914068977079,0.00046546545896867565
2015,28,393601.59,379534.05,773135.64,94,283,377,0.00023882017346525452,0.0007456511477692186,0.00048762465535801713
2015,29,398159.54,383279.28,781438.81,124,317,441,0.0003114329497165885,0.0008270731462446913,0.0005643436112419346
2015,30,398031.17,382430.37,780461.55,106,307,413,0.0002663108017394718,0.000802760512979134,0.0005291740509189723
2015,31,391004.88,375219.64,766224.52,144,357,501,0.0003682818485539106,0.0009514427336479508,0.0006538553477771764
2015,32,402997.01,387510.66,790507.67,136,317,453,0.0003374714864509789,0.0008180420120571651,0.0005730494683245768
2015,33,419341.9,404454.47,823796.38,155,356,511,0.00036962678902346745,0.0008801979614664662,0.0006202989141564327
2015,34,425091.41,410485.4,835576.81,156,433,589,0.0003669798926306227,0.0010548487229996486,0.0007049022818141638
2015,35,415007.9,400731.33,815739.23,166,421,587,0.0003999923856871158,0.001050579199784554,0.0007195927061151638
2015,36,397856.47,385702.26,783558.74,216,432,648,0.0005429093562309041,0.0011200349201998454,0.0008269960717941835
2015,37,398100.89,390923.2,789024.1,214,472,686,0.0005375521767861408,0.0012073982818108517,0.0008694284496506507
2015,38,392508.33,386477.68,778986.01,247,479,726,0.0006292860077644722,0.001239398870330623,0.0009319807938527676
2015,39,389006.63,382037.23,771043.86,255,525,780,0.000655515819871759,0.0013742116180666477,0.0010116156038127324
2015,40,412051.64,407295.53,819347.17,305,610,915,0.0007401984858014398,0.0014976840035538814,0.0011167427355610441
2015,41,430784.21,425281.05,856065.25,353,732,1085,0.0008194357912979215,0.0017212147120122094,0.0012674267528088542
2015,42,452760.81,446487.13,899247.93,394,762,1156,0.0008702166603156311,0.001706656135866671,0.0012855186666929552
2015,43,452327.86,447414.45,899742.31,494,943,1437,0.001092128174461772,0.0021076654989573983,0.0015971239587476995
2015,44,449742.7,446051.05,895793.75,501,1016,1517,0.0011139702767827026,0.0022777661884217067,0.0016934701765891982
2015,45,438212.87,432082.06,870294.93,554,1136,1690,0.0012642257631547882,0.002629130216607466,0.0019418704415524975
2015,46,437454.83,427875.51,865330.34,615,1172,1787,0.001405859434675804,0.0027391144681311627,0.0020651072976361835
2015,47,435919.62,424517.44,860437.06,699,1335,2034,0.0016035066281256164,0.0031447471274678373,0.002363914915519794
2015,48,438218.39,426998.15,865216.54,800,1368,2168,0.0018255737738436765,0.003203760953062677,0.002505731108654025
2015,49,445657.09,434009.03,879666.13,781,1571,2352,0.0017524684730136346,0.0036197403542502326,0.0026737416842455898
2015,50,450470.97,436611.24,887082.22,964,1707,2671,0.0021399825165204322,0.003909656563124669,0.0030109948545693995
2015,51,449874.46,434738.78,884613.24,1058,1843,2901,0.0023517672018989475,0.004239327349632806,0.00327939925475228
2015,52,440686.39,424208.43,864894.82,1021,2027,3048,0.002316840327199576,0.00477831145411231,0.003524127939626231
2015,53,431304.57,414222.17,845526.74,1156,2120,3276,0.0026802405548357624,0.0051180263963177056,0.0038745078600352723
2015,54,434353.61,415716.15,850069.76,1282,2468,3750,0.002951512248280842,0.005936743135911366,0.004411402659471147
2015,55,431524.12,409030.12,840554.23,1354,2710,4064,0.003137715685510233,0.0066254289537406195,0.004834905179169701
2015,56,429755.9,405718.75,835474.65,1443,2941,4384,0.003357720045262904,0.007248863898944774,0.005247316600210431
2015,57,422452.83,396459.72,818912.55,1531,3172,4703,0.0036240732486038734,0.008000812793794033,0.005742981958207869
2015,58,421441.73,393301.04,814742.77,1591,3374,4965,0.003775136363454089,0.008578670425076934,0.006093947909473318
2015,59,419198.63,387767.28,806965.91,1756,3568,5324,0.004188944987725747,0.009201395228602062,0.006597552553366226
2015,60,418156.71,385593.59,803750.3,1826,3902,5728,0.004366783926533189,0.010119462826132561,0.007126591430199155
2015,61,412486.87,380200.37,792687.24,1904,4055,5959,0.004615904501396614,0.01066542886320705,0.007517466788036099
2015,62,412274.1,378830.24,791104.34,2004,4335,6339,0.004860843793000822,0.011443120274664452,0.00801284948076508
2015,63,409319.88,375312.01,784631.89,2203,4573,6776,0.005382098714579902,0.012184528813772839,0.008635896764277578
2015,64,412193.64,377116.96,789310.6,2322,4843,7165,0.00563327469099232,0.012842169707774478,0.009077541844744009
2015,65,418053.94,380752.59,798806.53,2575,5205,7780,0.0061594922415992535,0.013670294402987514,0.009739529795781713
2015,66,413466.48,376692.83,790159.31,2621,5460,8081,0.006339087028288243,0.014494568425950661,0.010227051554957949
2015,67,406091.83,368915.75,775007.58,2759,5542,8301,0.00679402981340452,0.01502240010083603,0.010710862982785278
2015,68,395295.46,355423.3,750718.76,2922,5874,8796,0.007391939183920807,0.016526772442887114,0.011716771271308046
2015,69,337062.68,299584.13,636646.8,2757,5164,7921,0.008179487565932841,0.017237228153574088,0.012441749491240668
2015,70,284895.54,250111.84,535007.38,2535,4840,7375,0.0088979981926007,0.019351342983203033,0.013784856575249485
2015,71,281192.31,244505.46,525697.77,2806,4994,7800,0.009978935768193661,0.02042490175884007,0.014837422650661044
2015,72,265094.98,229364.46,494459.44,2859,5050,7909,0.010784813805225585,0.022017360492554077,0.015995245231843487
2015,73,245103.8,208925.18,454028.98,2939,4912,7851,0.011990838167339715,0.0235108089891319,0.017291847758264242
2015,74,221563.95,184215.11,405779.06,2880,4886,7766,0.012998504494977635,0.026523340023519245,0.019138493740904226
2015,75,250399.1,203789.87,454188.97,3728,5713,9441,0.014888232425755524,0.028033778126459376,0.020786502146892736
2015,76,247592.06,196586.82,444178.87,4205,6170,10375,0.016983581783680785,0.03138562391924341,0.02335770722276816
2015,77,244842.78,188801.01,433643.79,4490,6530,11020,0.018338298560406804,0.03458667938270033,0.025412562693449388
2015,78,242555.1,181235.73,423790.83,4962,7064,12026,0.020457207455130813,0.038976861792098055,0.028377206746073292
2015,79,239457.7,172736.92,412194.62,5634,7581,13215,0.023528163846892373,0.04388754876490793,0.03206009821282966
2015,80,237714.17,165124.47,402838.63,6497,8201,14698,0.027331143111914615,0.04966556440726199,0.03648607384053511
2015,81,231609.46,155635.6,387245.06,7559,8632,16191,0.032636836163773275,0.0554628889534271,0.04181073349263642
2015,82,222388.5,144046.3,366434.79,8299,9112,17411,0.03731757712291778,0.06325743875406728,0.047514593251366775
2015,83,215661.11,133498.21,349159.32,9411,9808,19219,0.043637909496060744,0.07346914988597975,0.0550436402499581
2015,84,208542.96,122481.25,331024.21,10589,10148,20737,0.050776108673244114,0.08285349798438536,0.06264496485015401
2015,85,192488.52,107916.53,300405.05,11221,10165,21386,0.05829438555608407,0.09419316948015286,0.07119054756236622
2015,86,178348.17,94760.55,273108.71,12216,10133,22349,0.06849523603185835,0.10693268454013827,0.08183188298901195
2015,87,164951.63,82741.5,247693.12,13025,9860,22885,0.0789625419282004,0.11916631919895095,0.09239255414118891
2015,88,149714.99,70454.78,220169.77,13559,9631,23190,0.09056541365697583,0.1366976094453776,0.1053278113521216
2015,89,135129.4,58996.43,194125.83,14301,9123,23424,0.10583189150547549,0.15463647546131182,0.12066400437283385
2015,90,119247.76,48539.22,167786.98,14589,8447,23036,0.12234192072035567,0.1740242220620768,0.13729313204159224
2015,91,101963.39,38830.96,140794.35,14241,7674,21915,0.13966777683637235,0.1976258119809554,0.15565255281905843
2015,92,87391.3,31022.54,118413.83,13582,6787,20369,0.15541592813014568,0.21877641224735306,0.17201538029806146
2015,93,74446.78,24622.4,99069.19,13502,6051,19553,0.1813644592821879,0.24575183572681783,0.1973671128228665
2015,94,60597.38,18661.83,79259.21,12428,5083,17511,0.2050913752376753,0.272374145515204,0.22093331487911624
2015,95,40644.93,11642.7,52287.62,9233,3424,12657,0.22716240377336117,0.2940898588815309,0.2420649476874258
2015,96,19393.46,4998.96,24392.42,4854,1681,6535,0.25029056186982623,0.33626994414838285,0.26791109697192816
2015,97,14094.17,3211.14,17305.32,3963,1155,5118,0.2811800907751219,0.3596853453913564,0.2957472037500607
2015,98,9199.81,1870.24,11070.05,2935,749,3684,0.31902832775894285,0.4004833604243306,0.3327898247975393
2015,99,6270.22,1160.01,7430.23,2195,517,2712,0.35006746174775366,0.44568581305333577,0.36499543082784786
2015,100,7039.71,1211.49,8251.19,2793,561,3354,0.39674929791141966,0.46306614169328675,0.40648682190084096
2016,0,348412.09,364256.33,712668.42,1129,1448,2577,0.0032404156813272463,0.003975222613152666,0.0036159873619768363
2016,1,358801.3,373202.83,732004.13,95,79,174,0.00026477050111022455,0.0002116811386451705,0.0002377035768910211
2016,2,368465.84,383419.97,751885.8,53,81,134,0.00014383965688651083,0.0002112566019970217,0.00017821855393465336
2016,3,371402.49,389929.74,761332.23,37,59,96,9.962238002227719e-05,0.00015130931023624923,0.00012609475366621482
2016,4,379283.37,396612.38,775895.75,33,43,76,8.700618748457123e-05,0.00010841819914950714,9.795130338064101e-05
2016,5,389401.96,405330.36,794732.32,36,44,80,9.244945762471252e-05,0.00010855342787547422,0.00010066282443376658
2016,6,392044.18,409746.75,801790.93,24,46,70,6.121759032362118e-05,0.00011226446579503071,8.730455456761029e-05
2016,7,389247.26,409358.12,798605.38,22,32,54,5.6519344542078474e-05,7.8171162208777e-05,6.761787655374924e-05
2016,8,392036.73,411489.53,803526.26,24,24,48,6.121875366116844e-05,5.8324691760687076e-05,5.9736691119466335e-05
2016,9,394095.02,412420.4,806515.43,22,27,49,5.582410049231274e-05,6.546717863616833e-05,6.075519224722086e-05
2016,10,392406.19,409865.21,802271.4,27,36,63,6.880625405017184e-05,8.783375393095696e-05,7.85270420957297e-05
2016,11,388153.07,406119.1,794272.17,28,27,55,7.213648986468148e-05,6.648296029416002e-05,6.924578510663416e-05
2016,12,383507.15,400891.42,784398.57,24,29,53,6.258031955857928e-05,7.23387893909029e-05,6.756769074681001e-05
2016,13,386187.21,404460.46,790647.67,23,44,67,5.955660727345165e-05,0.00010878690094947723,8.474065319132604e-05
2016,14,388993.01,409164.66,798157.68,44,53,97,0.0001131125723827274,0.0001295322034899104,0.00012152987114024887
2016,15,397943.46,419720.57,817664.03,51,75,126,0.00012815890981095654,0.000178690312938439,0.00015409752095857756
2016,16,391385.07,414675.72,806060.79,45,78,123,0.00011497628154288051,0.00018809878716795862,0.00015259395014115498
2016,17,379198.05,399949.82,779147.87,48,127,175,0.00012658292942170984,0.00031753983537234745,0.0002246043488510082
2016,18,371858.01,391674.58,763532.59,58,173,231,0.000155973512578094,0.0004416932035773166,0.00030254111353648965
2016,19,369105.76,386312.49,755418.25,73,199,272,0.00019777529345518747,0.0005151270154376837,0.00036006543395000057
2016,20,367400.83,381660.75,749061.58,79,194,273,0.0002150240106969818,0.0005083048230660344,0.0003644560170874069
2016,21,357507.52,368694.9,726202.42,67,200,267,0.00018740864527828671,0.0005424539368458853,0.0003676660840651013
2016,22,349782.87,357855.5,707638.37,81,205,286,0.0002315722322250944,0.0005728569212992395,0.00040416123845856463
2016,23,356346.29,362048.18,718394.47,97,221,318,0.0002722071275107144,0.0006104159949098487,0.00044265374147437413
2016,24,368671.0,370792.33,739463.33,77,222,299,0.00020885830455880718,0.0005987178861008263,0.0004043472987362335
2016,25,373630.93,373822.29,747453.22,85,238,323,0.00022749722567133295,0.0006366661549261816,0.00043213406719955
2016,26,379869.61,373671.71,753541.32,100,272,372,0.00026324822351543207,0.0007279116741270031,0.0004936690133992918
2016,27,385378.14,374647.6,760025.74,98,271,369,0.00025429568994235117,0.0007233464194085322,0.00048550987233669216
2016,28,389502.77,376850.32,766353.09,104,272,376,0.0002670070870099332,0.0007217719756745861,0.0004906354589109832
2016,29,396915.32,380160.83,777076.15,140,260,400,0.0003527200713744181,0.0006839210657236833,0.0005147500666440477
2016,30,401611.02,383966.44,785577.46,120,274,394,0.0002987965818268632,0.0007136040326857733,0.0005015418848702711
2016,31,401034.38,383677.57,784711.95,133,314,447,0.00033164238936322617,0.0008183955084994935,0.0005696357752675998
2016,32,393393.95,376260.09,769654.04,145,311,456,0.000368587264750767,0.0008265559071120192,0.0005924739900020534
2016,33,405414.73,388865.72,794280.45,162,350,512,0.0003995908091449958,0.0009000536226232542,0.0006446085888177155
2016,34,421660.01,405660.97,827320.98,173,388,561,0.000410283156802088,0.0009564637189523065,0.0006780923167208935
2016,35,427963.11,412052.88,840015.99,172,418,590,0.0004019037996055314,0.0010144329048252254,0.0007023675823123319
2016,36,417071.21,402123.41,819194.62,202,401,603,0.0004843297622964673,0.000997206305397639,0.0007360888185520554
2016,37,399967.12,387695.36,787662.48,204,480,684,0.0005100419254462717,0.0012380854906285184,0.0008683922585724789
2016,38,399447.75,391642.85,791090.6,226,487,713,0.0005657811315747804,0.0012434798694780206,0.0009012874125921861
2016,39,393469.22,385884.85,779354.07,270,519,789,0.0006862036120639882,0.0013449608089045218,0.0010123768263634013
2016,40,389550.19,383109.01,772659.2,273,531,804,0.0007008082835231065,0.001386028483120248,0.0010405622556490623
2016,41,412712.7,407662.23,820374.94,283,652,935,0.0006857070305808375,0.0015993632767990304,0.0011397227711514445
2016,42,430619.96,423745.37,854365.33,351,776,1127,0.0008151038795321981,0.0018312884457003034,0.001319107834115881
2016,43,452500.7,445566.73,898067.44,462,887,1349,0.0010209928957015978,0.0019907231403924618,0.0015021143623690444
2016,44,451764.23,446732.67,898496.91,508,929,1437,0.00112448035117787,0.002079543454925739,0.0015993377205938304
2016,45,449593.23,445053.57,894646.8,586,1023,1609,0.001303400409298868,0.0022985996944143152,0.0017984751077184872
